-2.2,-2.2,-2.2,-2.2,14899.200000000004
-2.2,-2.2,-2.2,-1.7800000000000002,14325.480000000003
-2.2,-2.2,-2.2,-1.3600000000000003,13787.040000000005
-2.2,-2.2,-2.2,-0.9400000000000004,13283.880000000005
-2.2,-2.2,-2.2,-0.5200000000000005,12816.000000000004
-2.2,-2.2,-2.2,-0.10000000000000048,12383.400000000003
-2.2,-2.2,-2.2,0.3199999999999995,11986.080000000004
-2.2,-2.2,-2.2,0.7399999999999995,11624.040000000005
-2.2,-2.2,-2.2,1.1599999999999995,11297.280000000004
-2.2,-2.2,-2.2,1.5799999999999994,11005.800000000003
-2.2,-2.2,-2.2,1.9999999999999993,10749.600000000004
-2.2,-2.2,-1.7800000000000002,-2.2,12248.780256000002
-2.2,-2.2,-1.7800000000000002,-1.7800000000000002,11815.474656000002
-2.2,-2.2,-1.7800000000000002,-1.3600000000000003,11417.449056000003
-2.2,-2.2,-1.7800000000000002,-0.9400000000000004,11054.703456000003
-2.2,-2.2,-1.7800000000000002,-0.5200000000000005,10727.237856000003
-2.2,-2.2,-1.7800000000000002,-0.10000000000000048,10435.052256000003
-2.2,-2.2,-1.7800000000000002,0.3199999999999995,10178.146656000003
-2.2,-2.2,-1.7800000000000002,0.7399999999999995,9956.521056000003
-2.2,-2.2,-1.7800000000000002,1.1599999999999995,9770.175456000003
-2.2,-2.2,-1.7800000000000002,1.5799999999999994,9619.109856000003
-2.2,-2.2,-1.7800000000000002,1.9999999999999993,9503.324256000002
-2.2,-2.2,-1.3600000000000003,-2.2,10466.135616000003
-2.2,-2.2,-1.3600000000000003,-1.7800000000000002,10143.609216000004
-2.2,-2.2,-1.3600000000000003,-1.3600000000000003,9856.362816000004
-2.2,-2.2,-1.3600000000000003,-0.9400000000000004,9604.396416000003
-2.2,-2.2,-1.3600000000000003,-0.5200000000000005,9387.710016000005
-2.2,-2.2,-1.3600000000000003,-0.10000000000000048,9206.303616000003
-2.2,-2.2,-1.3600000000000003,0.3199999999999995,9060.177216000004
-2.2,-2.2,-1.3600000000000003,0.7399999999999995,8949.330816000003
-2.2,-2.2,-1.3600000000000003,1.1599999999999995,8873.764416000004
-2.2,-2.2,-1.3600000000000003,1.5799999999999994,8833.478016000003
-2.2,-2.2,-1.3600000000000003,1.9999999999999993,8828.471616000003
-2.2,-2.2,-0.9400000000000004,-2.2,9272.102496000003
-2.2,-2.2,-0.9400000000000004,-1.7800000000000002,9030.720096000005
-2.2,-2.2,-0.9400000000000004,-1.3600000000000003,8824.617696000003
-2.2,-2.2,-0.9400000000000004,-0.9400000000000004,8653.795296000004
-2.2,-2.2,-0.9400000000000004,-0.5200000000000005,8518.252896000004
-2.2,-2.2,-0.9400000000000004,-0.10000000000000048,8417.990496000004
-2.2,-2.2,-0.9400000000000004,0.3199999999999995,8353.008096000003
-2.2,-2.2,-0.9400000000000004,0.7399999999999995,8323.305696000003
-2.2,-2.2,-0.9400000000000004,1.1599999999999995,8328.883296000004
-2.2,-2.2,-0.9400000000000004,1.5799999999999994,8369.740896000003
-2.2,-2.2,-0.9400000000000004,1.9999999999999993,8445.878496000003
-2.2,-2.2,-0.5200000000000005,-2.2,8462.198016000002
-2.2,-2.2,-0.5200000000000005,-1.7800000000000002,8272.324416000003
-2.2,-2.2,-0.5200000000000005,-1.3600000000000003,8117.730816000002
-2.2,-2.2,-0.5200000000000005,-0.9400000000000004,7998.417216000003
-2.2,-2.2,-0.5200000000000005,-0.5200000000000005,7914.383616000002
-2.2,-2.2,-0.5200000000000005,-0.10000000000000048,7865.630016000002
-2.2,-2.2,-0.5200000000000005,0.3199999999999995,7852.1564160000025
-2.2,-2.2,-0.5200000000000005,0.7399999999999995,7873.962816000002
-2.2,-2.2,-0.5200000000000005,1.1599999999999995,7931.049216000002
-2.2,-2.2,-0.5200000000000005,1.5799999999999994,8023.415616000002
-2.2,-2.2,-0.5200000000000005,1.9999999999999993,8151.062016000002
-2.2,-2.2,-0.10000000000000048,-2.2,7906.620000000002
-2.2,-2.2,-0.10000000000000048,-1.7800000000000002,7738.620000000002
-2.2,-2.2,-0.10000000000000048,-1.3600000000000003,7605.9000000000015
-2.2,-2.2,-0.10000000000000048,-0.9400000000000004,7508.460000000002
-2.2,-2.2,-0.10000000000000048,-0.5200000000000005,7446.300000000002
-2.2,-2.2,-0.10000000000000048,-0.10000000000000048,7419.420000000002
-2.2,-2.2,-0.10000000000000048,0.3199999999999995,7427.8200000000015
-2.2,-2.2,-0.10000000000000048,0.7399999999999995,7471.500000000002
